"latitude","longitude","geometry","UK","TIT","LIE","AUT","ATT","SIE","LKP"
"43.529742","5.447427","Point",26618,"La Sainte Famille avec saint Jean-Baptiste enfant","Musée Granet (Aix-en-Provence)","Castello Valerio","copié d'après","17e","folder_0003/folder_0011/elem_0021/FR13_0001_MUS_026618_0134_low.jpg"
"44.0221252","1.3529599","Point",21078,"Saint Antoine de Padoue et l'Enfant Jésus","Musée Ingres (Montauban)","Castello Valerio","attribué à","17e","folder_0003/folder_0246/elem_0250/FR82_0001_MUS_21078_0065_low.jpg"
"42.571129","8.892836","Point",26969,"Vierge à l'Enfant avec sainte Lucie et saint Nicolas de Bari","Eglise paroissiale Sainte-Marie (Cateri)","Castello Valerio","attribué à","17e","folder_0004/folder_0087/elem_0250/FR2B_0001_REL_26969_0163_low.jpg"
"48.404676","2.70162","Point",21500,"Le Départ de Jacob de la Mésopotamie","Musée national du Château (Fontainebleau)","Castiglione Francesco","de","17e","folder_0002/folder_0148/elem_0207/FR77_0005_MUS_UK_21500_0028_low.jpg"
"44.203142","0.616363","Point",30941,"Tobie et l'ange","Musée des Beaux-Arts (Agen)","Castiglione Giovanni Benedetto","anciennement attribué à","17e","folder_0004/folder_0082/elem_0173/FR47_0001_MUS_30941_0029_low.jpg"
"45.764043","4.835659","Point",10283,"Une Bergère découvrant Cyrus enfant","Musée des Beaux-Arts (Lyon)","Castiglione Giovanni Benedetto","atelier de","17e","folder_0003/folder_0214/elem_0201/FR69_0007_MUS_10283_0006_low.jpg"
"44.838946","-0.581712","Point",10970,"Bacchantes et satyres","Musée des Beaux-Arts (Bordeaux)","Castiglione Giovanni Benedetto","genre de","17e","folder_0004/folder_0019/elem_0201/FR33_0001_MUS_10970_0025_low.jpg"
"47.218371","-1.553621","Point",11317,"Jeune fille conduisant un troupeau","Musée d'arts de Nantes","Castiglione Giovanni Benedetto","genre de","17e","folder_0002/folder_0015/elem_0026/FR44_0001_MUS_UK_11317_Inv44_0072_low.jpg"
"47.902964","1.909251","Point",10286,"La Vierge à l'Enfant","Musée des Beaux-Arts (Orléans)","Castiglione Giovanni Benedetto","entourage de","17e","folder_0001/folder_0123/elem_0092/FR45_0011_MUS_1167_0008_low.jpg"
"49.276139","0.703628","Point",10285,"Satyre couché","Musée Baron Gérard (Bayeux)","Castiglione Giovanni Benedetto","entourage de","17e","folder_0004/folder_0111/elem_0143/FR14_0005_MUS_10285bis_0002_low.jpg"
"47.3952904","0.6946204","Point",10287,"La Rentrée du troupeau","Musée des Beaux-Arts (Tours)","Castiglione Giovanni Benedetto","genre de","17e","folder_0001/folder_0123/elem_0021/FR37_0015_MUS_AF6212_0005_low.jpg"
"46.3068839","4.828731","Point",21189,"Le Départ","Musée des Ursulines (Mâcon)","Castiglione Giovanni Benedetto","genre de","17e","folder_0003/folder_0007/elem_0144/FR71_0001_MUS_021189_0015_low.jpg"
"43.296482","5.36978","Point",10278,"La Vierge et l'Enfant ou la Nativité","Musée des Beaux-Arts (Marseille)","Castiglione Giovanni Benedetto","de","17e","folder_0004/folder_0092/elem_0088/FR13_0009_MUS_10278_0006_low.jpg"
"48.860591","2.337582","Point",23374,"Le Christ chassant les marchands du Temple","Musée du Louvre (Paris)","Castiglione Giovanni Benedetto","de","17e","folder_0003/folder_0120/elem_0030/FR75_0002_MUS_23374_0850_low.jpg"
"43.296482","5.36978","Point",10277,"L'Entrée des animaux dans l'Arche","Musée des Beaux-Arts (Marseille)","Castiglione Giovanni Benedetto","de","17e","folder_0004/folder_0092/elem_0087/FR13_0009_MUS_10277_0005_low.jpg"
"49.443232","1.099971","Point",10281,"La Caravane","Musée des Beaux-Arts (Rouen)","Castiglione Giovanni Benedetto","de","17e","folder_0001/folder_0250/elem_0068/FR76_0006_MUS_8371_0023_low.jpg"
"43.610769","3.876716","Point",30857,"Fantaisie orientale / Scène biblique","Musée Fabre (Montpellier)","Castiglione Giovanni Benedetto","entourage de","17e","folder_0003/folder_0248/elem_0102/FR34_0001_MUS_30857_0166_low.jpg"
"43.296482","5.36978","Point",10284,"La Ferme","Musée des Beaux-Arts (Marseille)","Castiglione Giovanni Benedetto","entourage de","17e","folder_0004/folder_0092/elem_0089/FR13_0009_MUS_10284_0007_low.jpg"
"47.218371","-1.553621","Point",10280,"Le Sacrifice de Noé à la sortie de l'Arche","Musée d'arts de Nantes","Castiglione Giovanni Benedetto","de","17e","folder_0002/folder_0014/elem_0214/FR44_0001_MUS_UK_10280_Inv43_0014_low.jpg"
"43.529742","5.447427","Point",10275,"Saint Paul ermite","Musée Granet (Aix-en-Provence)","Castiglione Giovanni Benedetto","de","17e","folder_0003/folder_0010/elem_0148/FR13_0001_MUS_010275_0011_low.jpg"
"49.849871","3.284682","Point",10282,"Bacchantes et satyres","Musée Antoine Lécuyer (Saint-Quentin)","Castiglione Giovanni Benedetto","de","17e","folder_0004/folder_0142/elem_0042/FR02_0006_MUS_10282_0029_low.jpg"
"48.8378489","2.2187072","Point",29816,"Basse-cour","Château (Saint-Cloud)","Castiglione Giovanni Benedetto","de","17e",
"47.3952904","0.6946204","Point",31303,"Le Retour du pâturage","Musée des Beaux-Arts (Tours)","Castiglione Giovanni Benedetto","copié d'après","17e","folder_0001/folder_0122/elem_0148/FR37_0015_MUS_184725_0168_low.jpg"
"48.860591","2.337582","Point",15423,"Tobit enterrant les morts","Musée du Louvre (Paris)","Castiglione Giovanni Benedetto","copié d'après","17e","folder_0003/folder_0119/elem_0019/FR75_0002_MUS_15423_0589_low.jpg"
"48.860591","2.337582","Point",23375,"L'Adoration des bergers","Musée du Louvre (Paris)","Castiglione Giovanni Benedetto","de","17e","folder_0003/folder_0120/elem_0031/FR75_0002_MUS_23375_0851_low.jpg"
"47.218371","-1.553621","Point",10279,"L'Entrée des animaux dans l'Arche","Musée d'arts de Nantes","Castiglione Giovanni Benedetto","de","17e","folder_0002/folder_0014/elem_0213/FR44_0001_MUS_UK_10279_Inv42_0013_low.jpg"
"48.860591","2.337582","Point",50705,"Entrevue de Melchisédech et d'Abraham","Musée du Louvre (Paris)","Castiglione Giovanni Benedetto","de","17e","folder_0003/folder_0120/elem_0089/FR75_0002_MUS_50705_0909_low.jpg"
"49.182863","-0.370679","Point",10276,"Io","Musée des Beaux-Arts (Caen)","Castiglione Giovanni Benedetto","de","17e","folder_0001/folder_0247/elem_0246/FR14_0001_MUS_Inv6662_0017_low.jpg"
"45.042768","3.882936","Point",10273,"La Sortie de l'Arche","Musée Crozatier (Le Puy-en-Velay)","Castiglione Giovanni Benedetto","attribué à","17e","folder_0001/folder_0248/elem_0069/FR43_0001_MUS_D691_0030_low.jpg"
"50.969148","2.430269","Point",31415,"Scène pastorale","Musée du Mont-de-Piété (Bergues)","Castiglione Giovanni Benedetto","attribué à","17e",
"43.344233","3.215795","Point",30608,"Gibier et armes de chasse","Musée des Beaux-Arts (Béziers)","Castiglione Giovanni Benedetto","attribué à","17e","folder_0004/folder_0082/elem_0230/FR34_0004_MUS_30608_0021_low.jpg"
"43.2951","-0.370797","Point",30754,"L'Ange et Tobie","Musée des Beaux-Arts (Pau)","Castiglione Giovanni Benedetto","attribué à","non précisé",
"47.322047","5.04148","Point",21902,"La Danse","Musée Magnin (Dijon)","Castiglione Giovanni Benedetto","copié d'après","17e",
"44.838946","-0.581712","Point",13106,"La rencontre d'Eliezer et de Rebecca","Musée des Beaux-Arts (Bordeaux)","Castiglione Giovanni Benedetto","copié d'après","17e","folder_0004/folder_0019/elem_0239/FR33_0001_MUS_13106_0063_low.jpg"
"47.322047","5.04148","Point",131129,"Bacchantes et satyres","Musée des Beaux-Arts (Dijon)","Castiglione Giovanni Benedetto","copié d'après","17e",
"47.997542","-4.097899","Point",26245,"L'Adoration des bergers","Musée des Beaux-Arts (Quimper)","Castiglione Giovanni Benedetto","copié d'après","18e","folder_0001/folder_0121/elem_0079/FR29_0025_MUS_8731609_0157_low.jpg"
"48.860591","2.337582","Point",11396,"Le Salon Carré au musée du Louvre","Musée du Louvre (Paris)","Castiglione Giuseppe","de","19e","folder_0003/folder_0118/elem_0212/FR75_0002_MUS_11396_0532_low.jpg"
"48.865098","2.293684","Point",21214,"Qazak présentant des chevaux à l'empereur Qianlong ; Calligraphie","Musée national des Arts asiatiques - Guimet (Paris)","Castiglione Giuseppe","de","18e",
"48.865098","2.293684","Point",21213,"Portrait d'un dignitaire","Musée national des Arts asiatiques - Guimet (Paris)","Castiglione Giuseppe","école de","18e",
"42.49335","9.439605","Point",131066,"La Trinité et les Âmes du purgatoire","Eglise paroissiale San Martinu (Vescovato)","Castiglioni Nicolao","de","17e",
"42.7134168","9.4283801","Point",26922,"Vierge à l'enfant entre sainte Felicita et sainte Catherine d'Alexandrie","Eglise paroissiale (Ville-di-Pietrabugno)","Castiglioni Nicolao","de","17e",
"42.562039","8.981667","Point",102813,"Notre-Dame du Rosaire entre saint Dominique et sainte Catherine de Sienne","Collégiale Notre-Dame-de-l'Assomption (Speloncato)","Castiglioni Nicolao","attribué à","17e","folder_0004/folder_0168/elem_0207/UK_102813_low.jpg"
"48.860591","2.337582","Point",23372,"Giovanni Giorgio Trissino (1478-1550)","Musée du Louvre (Paris)","Catena Vincenzo di Biagio","de","16e","folder_0003/folder_0120/elem_0029/FR75_0002_MUS_23372_0849_low.jpg"
"47.478419","-0.563166","Point",133825,"Portrait d'homme","Musée des Beaux-Arts (Angers)","Catena Vincenzo di Biagio","attribué à","16e","folder_0004/folder_0075/elem_0165/FR49_0001_MUS_133825_0076_low.jpg"
"46.323716","-0.464777","Point",26980,"Portrait de Jacopo Sannazzaro","Musée Bernard d'Agesci (Niort)","Catena Vincenzo di Biagio","copié d'après","16e","folder_0001/folder_0124/elem_0050/FR79_0002_MUS_D86323_0023_low.jpg"
"46.452222","4.120665","Point",30067,"La Communion des apôtres","Musée eucharistique du Hieron (Paray-le-Monial)","Cattaneo Santo","de","17e","folder_0003/folder_0007/elem_0168/FR71_0002_MUS_030067_0022_low.jpg"
"45.564601","5.917781","Point",20987,"Marius sur les ruines de Carthage","Musée des Beaux-Arts (Chambéry)","Cavalleri Ferdinando","de","19e","folder_0003/folder_0009/elem_0214/FR73_0001_MUS_020987_0280_low.jpg"
"45.194985","5.732257","Point",10290,"Le Christ mort","Musée de Grenoble","Cavallino Bernardo","attribué à","17e","folder_0003/folder_0014/elem_0027/RF38_0001_MUS_010290_0006_low.jpg"
"49.890531","2.295477","Point",11546,"Judith avec la tête d'Holopherne","Musée de Picardie (Amiens)","Cavallino Bernardo","de","17e","folder_0004/folder_0141/elem_0157/FR80_0001_MUS_11546_0118_low.jpg"
"47.99729","2.736291","Point",29937,"Ecce homo","Musée Girodet (Montargis)","Cavallino Bernardo","attribué à","17e","folder_0001/folder_0123/elem_0055/FR45_0005_MUS_8854_0011_low.jpg"
"48.860591","2.337582","Point",22518,"Loth et ses filles","Musée du Louvre (Paris)","Cavallino Bernardo","de","17e","folder_0003/folder_0119/elem_0052/FR75_0002_MUS_22518_0622_low.jpg"
"46.990896","3.162845","Point",10654,"Sainte Agathe guérie par saint Pierre","Musée Frédéric Blandin (Nevers)","Cavallino Bernardo","de","17e","folder_0003/folder_0247/elem_0099/FR58_0003_MUS_10654_0001_low.jpg"
"49.182863","-0.370679","Point",23700,"L'Immaculée Conception","Musée des Beaux-Arts (Caen)","Cavallino Bernardo","de","17e","folder_0001/folder_0248/elem_0001/FR14_0001_MUS_Inv7411_0019_low.jpg"
"45.764043","4.835659","Point",10291,"La Joueuse de clavicorde","Musée des Beaux-Arts (Lyon)","Cavallino Bernardo","de","17e","folder_0003/folder_0214/elem_0202/FR69_0007_MUS_10291_0007_low.jpg"
"48.860591","2.337582","Point",134320,"La Vierge à l'Enfant avec des anges","Musée du Louvre (Paris)","Cavallucci Antonio","de","18e","folder_0004/folder_0091/elem_0247/FR_75_0002_MUS_134320_1351_low.jpg"
"46.452222","4.120665","Point",24788,"La Lévitation du bienheureux Thomas de Cori","Musée eucharistique du Hieron (Paray-le-Monial)","Cavallucci Antonio","attribué à","18e","folder_0003/folder_0007/elem_0149/FR71_0002_MUS_024788_0003_low.jpg"
"44.05417","5.047573","Point",25916,"Christ en croix","Cathédrale Saint-Siffrein (Carprentras)","Cavallucci Antonio","de","18e",
"49.19385","2.48519","Point",21676,"Portrait d'un jeune gentilhomme de la cour des Medici","Musée Condé (Chantilly)","Cavalori Mirabello","attribué à","16e","folder_0004/folder_0141/elem_0237/FR60_0002_MUS_21676_0127_low.jpg"
"47.322047","5.04148","Point",21929,"La Bénédiction d'Isaac","Musée Magnin (Dijon)","Cavalori Mirabello","copié d'après","17e",
"43.694535","7.248961","Point",15213,"Le doge Foscari signant l'arrêt condamnant son fils unique à la torture","Musée des beaux-arts Jules Chéret (Nice)","Cavaro R.","de","19e",
"49.276139","0.703628","Point",26806,"La Sainte Famille","Musée Baron Gérard (Bayeux)","Cavarozzi Bartolomeo","copié d'après","17e","folder_0004/folder_0111/elem_0139/FR14_0005_MUS_26806bis_0005_low.jpg"
"47.5589631","1.5945341","Point",25871,"La Vierge à l'Enfant","Eglise (Thoury)","Cavarozzi Bartolomeo","copié d'après","17e",
"47.339846","0.514304","Point",26794,"La Sainte Famille","Château de Villandry","Cavarozzi Bartolomeo","copié d'après","non précisé",
"45.178792","4.815356","Point",24889,"La Sainte Famille","Eglise Saint-Valéry (Saint-Vallier)","Cavarozzi Bartolomeo","copié d'après","17e","folder_0003/folder_0199/elem_0143/FR75_0001_MED_24889_0231_low.jpg"
"43.604652","1.444209","Point",136726,"Vierge à l'Enfant","Musée des Augustins (Toulouse)","Cavarozzi Bartolomeo","copié d'après","17e","folder_0003/folder_0161/elem_0235/FR31_0001_MUS_136726_0036_low.jpg"
"49.41755","2.821352","Point",228323,"Sainte Famille","Musée Antoine Vivenel (Compiègne)","Cavarozzi Bartolomeo","d'après","17e","folder_0004/folder_0108/elem_0016/FR60_0004_MUS_228323_0027_low.jpg"
"47.337608","-1.265706","Point",25870,"La Vierge à l'Enfant","Eglise paroissiale (Champtoceaux)","Cavarozzi Bartolomeo","copié d'après","17e","folder_0001/folder_0118/elem_0088/FR_49_0007_REL_0001_low.jpg"
"44.555419","-0.245126","Point",25869,"La Vierge à l'Enfant","Eglise Saint-Sulpice (Langon)","Cavarozzi Bartolomeo","copié d'après","17e","folder_0001/folder_0123/elem_0035/FR41_0005_REL_0001_low.jpg"
"48.860591","2.337582","Point",23371,"Le Jeune Violoniste / La Douleur d'Aminte","Musée du Louvre (Paris)","Cavarozzi Bartolomeo","attribué à","17e","folder_0003/folder_0120/elem_0028/FR75_0002_MUS_23371_0848_low.jpg"
"48.898908","2.093761","Point",27808,"Jeune femme portant un enfant dans ses bras","Musée municipal (Saint-Germain-en-Laye)","Cavarozzi Bartolomeo","copié d'après","non précisé","folder_0003/folder_0248/elem_0133/FR78_0003_MUS_27808_0008_low.jpg"
"43.610769","3.876716","Point",137629,"Saint Eloi et saint Pétrone","Musée Fabre (Montpellier)","Cavedone Giacomo","de","17e","folder_0003/folder_0247/elem_0239/FR34_0001_MUS_137629_0053_low.jpg"
"47.237829","6.0240539","Point",25890,"Sainte Marie Madeleine pénitente","Musée des Beaux-Arts et d'Archéologie (Besançon)","Cavedone Giacomo","entourage de","18e","folder_0004/folder_0090/elem_0216/FR25_0001_MUS_25890_0203_low.jpg"
"43.604652","1.444209","Point",131709,"Mise au tombeau","Musée des Augustins (Toulouse)","Cavedone Giacomo","attribué à","17e","folder_0003/folder_0161/elem_0230/FR31_0001_MUS_131709_0031_low.jpg"
"48.693444","6.182247","Point",27939,"La Vierge adorée par saint Éloi et saint Pétrone","Musée des Beaux-Arts (Nancy)","Cavedone Giacomo","copié d'après","non précisé","folder_0004/folder_0005/elem_0235/FR54_0001_MUS_27939_0077_low.jpg"
"47.008927","4.794784","Point",24813,"Allégorie de la Charité","Eglise paroissiale Saint-Pierre (Pommard)","Cazes Pierre Jacques","copié d'après","17e","folder_0003/folder_0006/elem_0094/FR75_0001_MED_24813_0054_low.jpg"
"47.3952904","0.6946204","Point",14261,"L'Annonciation et l'adoration des Mages (panneau gauche)","Musée des Beaux-Arts (Tours)","Ceccarelli Naddo","de","14e","folder_0001/folder_0122/elem_0239/FR37_0015_MUS_1963211_0043_low.jpg"
"47.3952904","0.6946204","Point",31381,"L'Annonciation et l'adoration des Mages","Musée des Beaux-Arts (Tours)","Ceccarelli Naddo","de","14e","folder_0001/folder_0122/elem_0242/FR37_0015_MUS_1963212_0180_low.jpg"
"41.919229","8.738635","Point",140549,"Autoportrait","Palais Fesch-musée des beaux-arts (Ajaccio)","Ceccarini Sebastiano","de","18e","folder_0004/folder_0078/elem_0171/FR2A_0003_MUS_140549_0154_low.jpg"
"47.322047","5.04148","Point",131441,"Agar et l'ange","Musée des Beaux-Arts (Dijon)","Cecco Bravo","de","17e","folder_0003/folder_0006/elem_0223/FR21_0003_MUS_131441_0113_low.jpg"
"49.046765","3.399979","Point",30628,"Herminie casquée","Musée Jean de La Fontaine (Château-Thierry)","Cecco Bravo","attribué à","non précisé","folder_0004/folder_0151/elem_0068/FR02_0001_MUS_30628_0002_low.jpg"
"49.384393","3.327235","Point",12835,"Le Christ à la plaie","Musée de Soissons","Cecco Bravo","attribué à","17e","folder_0004/folder_0142/elem_0003/FR02_0003_MUS_12835_0012_low.jpg"
"43.949317","4.805528","Point",26712,"Saint Barthélémy","Musée du Petit Palais (Avignon)","Cecco di Pietro","de","14e","folder_0003/folder_0250/elem_0215/FR84_0001_MUS_26712_0360_low.jpg"
"43.949317","4.805528","Point",14527,"Saint Jean-Baptiste","Musée du Petit Palais (Avignon)","Cecco di Pietro","de","14e","folder_0003/folder_0249/elem_0177/FR84_0001_MUS_14527_0072_low.jpg"
"47.3952904","0.6946204","Point",14270,"La Vierge à l'Enfant, dit la Vierge aux cerises","Musée des Beaux-Arts (Tours)","Cecco di Pietro","de","14e","folder_0001/folder_0122/elem_0238/FR37_0015_MUS_1963210_0044_low.jpg"
"47.322047","5.04148","Point",14161,"Les Funérailles de saint Bernard","Musée des Beaux-Arts (Dijon)","Cecco di Pietro","de","14e","folder_0003/folder_0006/elem_0231/FR21_0003_MUS_014161_0121_low.jpg"
"43.949317","4.805528","Point",26713,"Saint Nicolas","Musée du Petit Palais (Avignon)","Cecco di Pietro","de","14e","folder_0003/folder_0250/elem_0216/FR84_0001_MUS_26713_0361_low.jpg"
"43.949317","4.805528","Point",14526,"Saint Pierre","Musée du Petit Palais (Avignon)","Cecco di Pietro","de","14e","folder_0003/folder_0249/elem_0176/FR84_0001_MUS_14526_0071_low.jpg"
"43.68953","7.332984","Point",134458,"Apothéose de la famille Garzoni","Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat)","Cedini Costantino","attribué à","18e","folder_0003/folder_0245/elem_0211/FR06_0011_DOM_134458_0007_low.jpg"
