"latitude";"longitude";"UK";"TIT";"LIE";"AUT";"ATT";"SIE";"LKP"
"50.725584";"1.617073";31406;"Jeux de putti";"Musée de Boulogne-sur-Mer";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0119/elem_0119/FR_62_0003_DOM_13279_0013_low.jpg"
"48.956682";"4.363073";30615;"Job sur son fumier";"Musée Garinet (Châlons-en-Champagne)";"Anonyme italien";"attribué à";"17e";"folder_0002/folder_0016/elem_0166/FR51_0002_MUS_UK_30615_0002_low.jpg"
"43.296482";"5.36978";227093;"La Déploration du Christ";"Musée Grobet-Labadié (Marseille)";"Anonyme italien";"attribué à";"17e";"folder_0004/folder_0091/elem_0143/FR13_0007_MUS_227093_0010_low.jpg"
"43.529742";"5.447427";26721;"La Déposition de croix";"Musée Granet (Aix-en-Provence)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0011/elem_0037/FR13_0001_MUS_026721_0150_low.jpg"
"48.956682";"4.363073";30618;"La Décapitation de saint Jean-Baptiste";"Musée Garinet (Châlons-en-Champagne)";"Anonyme italien";"attribué à";"non précisé";"folder_0002/folder_0111/elem_0167/FR_51_002_MUS_UK_30618_low.jpg"
"43.529742";"5.447427";26601;"La Délivrance de saint Pierre";"Musée Granet (Aix-en-Provence)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0011/elem_0012/FR13_0001_MUS_026601_0125_low.jpg"
"47.3952904";"0.6946204";30012;"La Flagellation du Christ";"Musée des Beaux-Arts (Tours)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0122/elem_0145/FR37_0015_MUS_182519_0136_low.jpg"
"44.912998";"-0.243985";30419;"La fontaine purgative";"Musée des Beaux-Arts et d'Archéologie (Libourne)";"Anonyme italien";"attribué à";"non précisé";"folder_0004/folder_0075/elem_0143/FR33_0003__MUS_30419_0025_low.jpg"
"42.696838";"9.450339";26610;"La Famille de Loth fuyant Sodome";"Eglise Saint-Jean-Baptiste (Bastia)";"Anonyme italien";"attribué à";"17e";"folder_0004/folder_0087/elem_0237/FR2B_0001_REL_26610_0150_low.jpg"
"49.2527435";"4.0302229";30716;"La Flagellation du Christ";"Musée des Beaux-Arts (Reims)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0248/elem_0130/FR51_0001_MUS_932113_0024_low.jpg"
"44.0555639";"5.048722";133947;"La Charité romaine";"Musée Sobirats (Carpentras)";"Anonyme italien";"attribué à";"17e";"folder_0004/folder_0016/elem_0039/FR84_0004_MUS_133947_0001_low.jpg"
"47.218371";"-1.553621";28696;"La Chute de Simon le magicien";"Musée d'arts de Nantes";"Anonyme italien";"attribué à";"17e";"folder_0002/folder_0015/elem_0223/FR44_0001_MUS_UK_28696_Inv255_0258_low.jpg"
"47.089535";"5.489201";20688;"La Charité romaine";"Musée des Beaux-Arts (Dole)";"Anonyme italien";"attribué à";"17e";"folder_0004/folder_0016/elem_0111/FR39_0001_MUS_20688_0014_low.jpg"
"42.69368";"9.451127";27087;"La Charité romaine";"Musée municipal (Bastia)";"Anonyme italien";"attribué à";"17e";"folder_0004/folder_0086/elem_0136/FR2B_0002_MUS_27087_0015_low.jpg"
"47.321625";"5.042354";21196;"La Crucifixion";"Musée des Beaux-Arts (Dijon)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0007/elem_0016/FR21_0003_MUS_021196_0156_low.jpg"
"45.764043";"4.835659";21947;"La Crucifixion";"Musée des Beaux-Arts (Lyon)";"Anonyme italien";"attribué à";"17e";
"46.452222";"4.120665";30075;"La Communion de sainte Catherine de Sienne";"Musée eucharistique du Hieron (Paray-le-Monial)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0007/elem_0176/FR71_0002_MUS_030075_0030_low.jpg"
"43.836699";"4.360054";31129;"La Conversion de saint Paul";"Musée des Beaux-Arts (Nîmes)";"Anonyme italien";"attribué à";"17e";
"43.296482";"5.36978";24097;"L'Odorat";"Musée des Beaux-Arts (Marseille)";"Anonyme italien";"attribué à";"17e";
"43.296482";"5.36978";24096;"L'Ouïe";"Musée des Beaux-Arts (Marseille)";"Anonyme italien";"attribué à";"17e";
"43.836699";"4.360054";31140;"L'Incrédulité de saint Thomas";"Musée des Beaux-Arts (Nîmes)";"Anonyme italien";"attribué à";"17e";"folder_0004/folder_0084/elem_0042/FR30_0013_MUS_31140_0085_low.jpg"
"46.452222";"4.120665";30061;"L'Intercession de saint François d'Assise";"Musée eucharistique du Hieron (Paray-le-Monial)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0007/elem_0162/FR71_0002_MUS_030061_0016_low.jpg"
"42.692353";"9.452157";223266;"La Cène";"Oratoire de la confrérie Sainte-Croix (Bastia)";"Anonyme italien";"attribué à";"17e";"folder_0005/folder_0249/elem_0100/FR2B_0001_REL_223266_0169_low.jpg"
"47.218371";"-1.553621";28771;"La Charité romaine";"Musée d'arts de Nantes";"Anonyme italien";"attribué à";"17e";"folder_0002/folder_0016/elem_0030/FR44_0001_MUS_UK_28771_Inv301_0309_low.jpg"
"49.443232";"1.099971";22230;"La Carpe";"Musée des Beaux-Arts (Rouen)";"Anonyme italien";"attribué à";"17e";
"42.331279";"9.491664";223367;"La Cène";"Cathédrale Saint-Erasme (Cervione)";"Anonyme italien";"attribué à";"17e";"folder_0004/folder_0087/elem_0198/FR2B_0001_REL_223367_0111_low.jpg"
"43.529742";"5.447427";26893;"L'Enfant Jésus tenant le globe et bénissant";"Musée Granet (Aix-en-Provence)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0011/elem_0147/FR13_0001_MUS_026893_0260_low.jpg"
"49.484963";"0.102697";27771;"L'Enlèvement d'Hélène";"Musée d'art moderne André Malraux - MuMa (Le Havre)";"Anonyme italien";"attribué à";"17e";
"43.836699";"4.360054";31136;"L'Enfant Jésus avec la Croix";"Musée des Beaux-Arts (Nîmes)";"Anonyme italien";"attribué à";"17e";
"47.3952904";"0.6946204";30011;"L'Enfant Jésus endormi sur la Croix";"Musée des Beaux-Arts (Tours)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0122/elem_0161/FR37_0015_MUS_1858432_0135_low.jpg"
"43.529742";"5.447427";26617;"L'Immaculée conception";"Musée Granet (Aix-en-Provence)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0011/elem_0020/FR13_0001_MUS_026617_0133_low.jpg"
"48.521369";"2.55839";131133;"L'Incrédulité de saint Thomas";"Eglise Saint-Pierre et Notre-Dame (Pringy)";"Anonyme italien";"attribué à";"17e";"folder_0002/folder_0148/elem_0246/FR77_0001_REL_UK_131133_0019_low.jpg"
"47.997542";"-4.097899";25149;"L'Entrée de Jésus dans Jérusalem";"Musée des Beaux-Arts (Quimper)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0120/elem_0228/FR29_0025_MUS_8731119_0077_low.jpg"
"43.836699";"4.360054";31128;"L'Extase de saint François d'Assise";"Musée des Beaux-Arts (Nîmes)";"Anonyme italien";"attribué à";"17e";
"45.0682282";"4.831973";27802;"La Résurrection de Lazare";"Château-Musée (Tournon-sur-Rhône)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0242/elem_0125/FR07_0002_MUS_27802_0011_low.jpg"
"50.725584";"1.617073";31398;"La Ronde d'amours";"Musée de Boulogne-sur-Mer";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0119/elem_0123/FR_62_0003_DOM_13444_0005_low.jpg"
"48.423144";"2.750032";131111;"La Résurrection";"Eglise Saint-Pierre (Samoreau)";"Anonyme italien";"attribué à";"17e";"folder_0002/folder_0148/elem_0234/FR77_0001_REL_UK_131111_0003_low.jpg"
"45.876469";"0.180265";24782;"La Résurrection de la fille de Jaïre";"Eglise paroissiale Saint-Léger (Mansle)";"Anonyme italien";"attribué à";"16e";"folder_0001/folder_0120/elem_0056/FR16_0008_REL_0001_low.jpg"
"46.580224";"0.340375";30753;"La Sainte Famille";"Eglise Saint-Jean-de-Montierneuf (Poitiers)";"Anonyme italien";"attribué à";"17e";
"43.296482";"5.36978";24022;"La Sainte Famille";"Musée des Beaux-Arts (Marseille)";"Anonyme italien";"attribué à";"17e";
"48.860591";"2.337582";22691;"La Sainte Face";"Musée du Louvre (Paris)";"Anonyme italien";"attribué à";"17e";"folder_0004/folder_0092/elem_0029/FR_75_0002_MUS_22691_1383_low.jpg"
"42.304799";"9.149644";223596;"La Sainte Famille";"Eglise paroissiale (Corte)";"Anonyme italien";"attribué à";"17e";
"47.089535";"5.489201";136711;"La partie de cartes";"Musée des Beaux-Arts (Dole)";"Anonyme italien";"attribué à";"17e";
"43.529742";"5.447427";131321;"La pêche aux poissons";"Musée Granet (Aix-en-Provence)";"Anonyme italien";"attribué à";"17e";
"41.919229";"8.738635";145387;"La Mort de saint Joseph";"Palais Fesch-musée des beaux-arts (Ajaccio)";"Anonyme italien";"attribué à";"17e";
"48.956682";"4.363073";97233;"La Naissance d'Isaac";"Musée Garinet (Châlons-en-Champagne)";"Anonyme italien";"attribué à";"18e";"folder_0002/folder_0016/elem_0168/FR51_0002_MUS_UK_97233_0004_low.jpg"
"47.218371";"-1.553621";28783;"La Prière de Tobie";"Musée d'arts de Nantes";"Anonyme italien";"attribué à";"17e";"folder_0002/folder_0016/elem_0042/FR44_0001_MUS_UK_28783_Inv3023_0320_low.jpg"
"45.042768";"3.882936";21956;"La Procession du saint Suaire";"Musée Crozatier (Le Puy-en-Velay)";"Anonyme italien";"attribué à";"18e";"folder_0001/folder_0248/elem_0046/FR43_0001_MUS_198724_0008_low.jpg"
"47.218371";"-1.553621";28784;"La Présentation au Temple";"Musée d'arts de Nantes";"Anonyme italien";"attribué à";"17e";"folder_0002/folder_0016/elem_0043/FR44_0001_MUS_UK_28784_Inv3024_0321_low.jpg"
"50.692732";"3.166777";27468;"La Présentation de Jésus au Temple (?)";"La Piscine - Musée d'art et d'industrie André Diligent (Roubaix)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0118/elem_0211/FR_59_0004_MUS_60002351_0001_low.jpg"
"47.764788";"-0.099618";25504;"La Mise au tombeau";"Eglise (Villaines-sous-Malicorne)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0120/elem_0014/FR_72_0003_REL_0001_low.jpg"
"43.529742";"5.447427";26744;"La Mise au tombeau";"Musée Granet (Aix-en-Provence)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0011/elem_0059/FR13_0001_MUS_026744_0172_low.jpg"
"49.605407";"5.075771";24729;"La Madeleine en prière";"Eglise Notre-Dame, ancienne abbaye (Mouzon)";"Anonyme italien";"attribué à";"17e";"folder_0002/folder_0017/elem_0142/FR08_0002_REL_UK_24729_0001_low.jpg"
"47.872158";"-0.095583";25500;"La Mort de la Madeleine";"Eglise (Noyen-sur-Sarthe)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0120/elem_0023/FR_72_0009_REL_0001_low.jpg"
"44.799383";"1.617901";30665;"La mort de saint Bonaventure";"Musée d'art sacré Francis Poulenc (Rocamadour)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0249/elem_0082/FR46_0001_MUS_30665_0003_low.jpg"
"47.997542";"-4.097899";25159;"La Mort d'Abel";"Musée des Beaux-Arts (Quimper)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0121/elem_0152/FR29_0025_MUS_893143_0087_low.jpg"
"45.564601";"5.917781";20978;"La Mort de Cléopâtre / Diane (titre d'usage)";"Musée des Beaux-Arts (Chambéry)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0009/elem_0205/FR73_0001_MUS_020978_0271_low.jpg"
"47.218371";"-1.553621";28681;"La Fuite en Egypte";"Musée d'arts de Nantes";"Anonyme italien";"attribué à";"17e";"folder_0002/folder_0015/elem_0219/FR44_0001_MUS_UK_28681_Inv225_0254_low.jpg"
"47.339846";"0.514304";26114;"La jeune cuisinière";"Château de Villandry";"Anonyme italien";"attribué à";"17e";
"50.749257";"2.254197";31442;"La Forge de Vulcain";"Musée de l'Hôtel Sandelin (Saint-Omer)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0119/elem_0139/FR_62_0007_MUS_0027CD_0012_low.jpg"
"47.218371";"-1.553621";28700;"La Fragilité des choses";"Musée d'arts de Nantes";"Anonyme italien";"attribué à";"17e";"folder_0002/folder_0015/elem_0227/FR44_0001_MUS_UK_28700_Inv263_0262_low.jpg"
"51.036025";"2.381394";26910;"La Madeleine";"Musée des Beaux-Arts (Dunkerque)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0119/elem_0066/FR_59_0009_MUS_P677_0035_low.jpg"
"43.296482";"5.36978";24015;"La Madeleine";"Musée des Beaux-Arts (Marseille)";"Anonyme italien";"attribué à";"17e";"folder_0004/folder_0092/elem_0141/FR13_0009_MUS_24015_0059_low.jpg"
"45.189214";"2.568362";31546;"La Lamentation";"Eglise Notre-Dame-de-l'Assomption (Le Vaulmier)";"Anonyme italien";"attribué à";"non précisé";
"47.3952904";"0.6946204";30014;"La Lamentation sur le Christ mort";"Musée des Beaux-Arts (Tours)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0122/elem_0152/FR37_0015_MUS_1858112_0138_low.jpg"
"42.69368";"9.451127";27279;"La Vierge de l'Assomption";"Musée municipal (Bastia)";"Anonyme italien";"attribué à";"17e";"folder_0004/folder_0086/elem_0166/FR2B_0002_MUS_27279_0045_low.jpg"
"41.9997675";"8.8307626";104515;"La Vierge du Rosaire avec saint Laurent, saint Dominique, sainte Catherine de Sienne et saint Quilicus";"Eglise paroissiale Saint-Pierre-aux-Liens (Sarrola-Carcopino)";"Anonyme italien";"attribué à";"17e";"folder_0004/folder_0168/elem_0208/UK_104515_low.jpg"
"46.568873";"3.326935";15696;"La Vierge au Temple";"Lycée Banville, ancien couvent de la Visitation (Moulins)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0247/elem_0128/FR03_0002_SCOL_fiche15696_0001_low.jpg"
"47.997542";"-4.097899";137175;"La Vierge de consolation";"Musée des Beaux-Arts (Quimper)";"Anonyme italien";"attribué à";"17e";"folder_0004/folder_0168/elem_0211/UK_137175_low.jpg"
"45.564601";"5.917781";20838;"La Vierge et l'Enfant";"Musée des Beaux-Arts (Chambéry)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0009/elem_0071/FR73_0001_MUS_020838_0137_low.jpg"
"45.564601";"5.917781";20841;"La Vierge et l'Enfant";"Musée des Beaux-Arts (Chambéry)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0009/elem_0074/FR73_0001_MUS_020841_0140_low.jpg"
"46.574025";"4.956315";25479;"La Vierge et l'Enfant";"Eglise (Cuisery)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0006/elem_0057/FR75_0001_MED_25479_0017_low.jpg"
"43.949317";"4.805528";137581;"La Vierge et l'Enfant";"Musée Calvet (Avignon)";"Anonyme italien";"attribué à";"17e";"folder_0004/folder_0005/elem_0087/FR84_0002_MUS_137581_0090_low.jpg"
"44.525913";"6.404982";15723;"La Vierge à l'Enfant";"Eglise paroissiale (Savines-le-Lac)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0142/elem_0155/FR75_0001_MED_015723_102_low.jpg"
"43.604652";"1.444209";21778;"La Vierge à l'Enfant";"Musée des Augustins (Toulouse)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0162/elem_0002/FR31_0001_MUS_21778_0053_low.jpg"
"43.529742";"5.447427";26634;"La Vierge";"Musée Granet (Aix-en-Provence)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0011/elem_0029/FR13_0001_MUS_026634_0142_low.jpg"
"46.561816";"4.9119529";131411;"La Vierge";"Musée Greuze (Tournus)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0007/elem_0197/FR71_0003_MUS_131411_0003_low.jpg"
"43.827226";"4.5633169";141720;"La Vierge adorant l'Enfant";"Eglise paroissiale Saints-Laurent-Vincent-Michel (Jonquières-Saint-Vincent)";"Anonyme italien";"attribué à";"17e";"folder_0004/folder_0019/elem_0088/FR30_0005_REL_141720_0001_low.jpg"
"43.529742";"5.447427";26890;"La Vierge au scapulaire";"Musée Granet (Aix-en-Provence)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0011/elem_0146/FR13_0001_MUS_026890_0259_low.jpg"
"47.997542";"-4.097899";25155;"La Vierge à l'Enfant";"Musée des Beaux-Arts (Quimper)";"Anonyme italien";"attribué à";"16e";"folder_0001/folder_0120/elem_0239/FR29_0025_MUS_873120_0083_low.jpg"
"47.997542";"-4.097899";25169;"La Vierge à l'Enfant";"Musée des Beaux-Arts (Quimper)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0121/elem_0040/FR29_0025_MUS_8731485_0097_low.jpg"
"45.764043";"4.835659";22569;"La Vierge";"Musée des Beaux-Arts (Lyon)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0215/elem_0020/FR69_0007_MUS_22569_0078_low.jpg"
"43.836699";"4.360054";31134;"La Vierge";"Musée des Beaux-Arts (Nîmes)";"Anonyme italien";"attribué à";"non précisé";
"48.2973451";"4.0744009";22338;"La Vierge";"Musée d'Art, d'Archéologie et de Sciences naturelles (Troyes)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0247/elem_0181/FR10_0001_MUS_916114_0046_low.jpg"
"51.036025";"2.381394";31439;"La Vierge";"Musée des Beaux-Arts (Dunkerque)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0119/elem_0065/FR_59_0009_MUS_P671_0044_low.jpg"
"43.836699";"4.360054";31131;"La Vierge";"Musée des Beaux-Arts (Nîmes)";"Anonyme italien";"attribué à";"17e";
"43.529742";"5.447427";26884;"La Vierge";"Musée Granet (Aix-en-Provence)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0011/elem_0143/FR13_0001_MUS_026884_0256_low.jpg"
"43.836699";"4.360054";31132;"La Vierge";"Musée des Beaux-Arts (Nîmes)";"Anonyme italien";"attribué à";"17e";
"43.836699";"4.360054";31133;"La Vierge";"Musée des Beaux-Arts (Nîmes)";"Anonyme italien";"attribué à";"17e";
"43.610769";"3.876716";137672;"La Sainte Famille";"Musée Fabre (Montpellier)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0248/elem_0023/FR34_0001_MUS_137672_0087_low.jpg"
"45.277035";"6.345694";25521;"La Sainte Famille avec une sainte";"Cathédrale (Saint-Jean-de-Maurienne)";"Anonyme italien";"attribué à";"17e";
"47.997542";"-4.097899";25171;"La Sainte Famille";"Musée des Beaux-Arts (Quimper)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0121/elem_0057/FR29_0025_MUS_8731551_0099_low.jpg"
"46.3068839";"4.828731";131399;"La Sainte Famille";"Musée des Ursulines (Mâcon)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0007/elem_0134/FR71_0001_MUS_131399_0005_low.jpg"
"48.172402";"6.449403";30959;"La Sainte Vierge";"Musée départemental d'Art ancien et contemporain (Epinal)";"Anonyme italien";"attribué à";"17e";"folder_0004/folder_0009/elem_0073/FR88_0003_MUS_30959_0032_low.jpg"
"47.240212";"6.023507";30543;"La Tentation de saint Antoine";"Musée des Beaux-Arts et d'Archéologie (Besançon)";"Anonyme italien";"attribué à";"17e";"folder_0004/folder_0090/elem_0237/FR25_0001_MUS_30543_0225_low.jpg"
"47.3952904";"0.6946204";30010;"La Sainte Famille conduite par le Saint Esprit";"Musée des Beaux-Arts (Tours)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0122/elem_0219/FR37_0015_MUS_194611_0134_low.jpg"
"46.452222";"4.120665";30062;"La Sainte Famille et sainte Claire";"Musée eucharistique du Hieron (Paray-le-Monial)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0007/elem_0163/FR71_0002_MUS_030062_0017_low.jpg"
"46.452222";"4.120665";30055;"Le Christ au roseau";"Musée eucharistique du Hieron (Paray-le-Monial)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0007/elem_0156/FR71_0002_MUS_030055_0010_low.jpg"
"50.357649";"3.530718";21282;"Le Christ chez Marthe et Marie";"Musée des Beaux-Arts (Valenciennes)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0118/elem_0248/FR_59_0006_MUS_P905_0031_low.jpg"
"43.529742";"5.447427";131311;"Le Christ";"Musée Granet (Aix-en-Provence)";"Anonyme italien";"attribué à";"17e";
"45.564601";"5.917781";20795;"Le Christ au Jardin des Oliviers";"Musée des Beaux-Arts (Chambéry)";"Anonyme italien";"attribué à";"17e";"folder_0003/folder_0009/elem_0028/FR73_0001_MUS_020795_0094_low.jpg"
"47.997542";"-4.097899";25170;"Le Christ en buste (?)";"Musée des Beaux-Arts (Quimper)";"Anonyme italien";"attribué à";"17e";"folder_0001/folder_0121/elem_0041/FR29_0025_MUS_8731487_0098_low.jpg"
"45.784372";"4.735502";25407;"Le Christ et la Samaritaine";"Eglise paroissiale Notre-Dame (Charbonnières-les-Bains)";"Anonyme italien";"attribué à";"17e";
"47.218371";"-1.553621";28682;"Le Christ couronné d'épines";"Musée d'arts de Nantes";"Anonyme italien";"attribué à";"16e";"folder_0002/folder_0015/elem_0220/FR44_0001_MUS_UK_28682_Inv228_0255_low.jpg"
"47.218371";"-1.553621";28751;"Le Christ couronné d'épines et tenant un roseau";"Musée d'arts de Nantes";"Anonyme italien";"attribué à";"17e";"folder_0002/folder_0016/elem_0012/FR44_0001_MUS_UK_28751_Inv3014_0292_low.jpg"
